file_path,label
/mnt/external.data/TowbinLab/kstojanovski/20221209_Ti2_10x_earlyEggs_wBT160_25C_20221209_130053_455/analysis/ch2_sobel_str/seg_Time00057_Point0057_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20230602_LIPSI_20x_autophagz_deficient_ribosome_decline/20230530_215012_484/pad5/analysis/ch1_sobel_str/seg_Time00014_Point0036_ChannelDummy_Glass_1,Dummy_Glass_2_Seq8641.tiff",worm
"/mnt/external.data/TowbinLab/jtuomaala/20230529_CREST_20x_photobleach4/20230529_175259_376/pad1/analysis/ch1_sobel_str/seg_Time00032_Point0050_Channel546_nm,Mono_Seq11570.ome.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20220315_wBT150_DR_titration_and_DR_AL_wBT253_wBT261/pad1/analysis/ch1_sobel_str/seg_Time00088_Point0019_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20221021_wBT308_repeat2_0mM_1mM_IAA_P0/analysis/ch1_sobel_str/seg_Time00139_Point0036_Channel477.tiff,worm
/mnt/external.data/TowbinLab/kstojanovski/20210917_Ti2_10x_wBT241_oscillation_auxin_blmp-1_AID_25C_20210917_171019_749/mCherry/analysis/ch1_sobel_str/seg_Time00072_Point0002_Channel575.tiff,egg
"/mnt/external.data/TowbinLab/jtuomaala/20230602_LIPSI_20x_autophagz_deficient_ribosome_decline/20230530_215012_484/pad3/analysis/ch1_sobel_str/seg_Time00004_Point0009_ChannelDummy_Glass_1,Dummy_Glass_2_Seq2544.tiff",worm
/mnt/external.data/TowbinLab/jtuomaala/20211203_Ti2_20x_GFP_decline_wBT148_wBT23_autophagy_deficient_20211203_164210_252/20211203_164210_252/pad5/analysis/ch1_sobel_str/seg_Time00027_Point0037_Channel470_nm_Seq16219.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220913_wB307_L1_recovery_0_500_1000IAA/analysis/ch1_sobel_str/seg_Time00138_Point0071_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220809_wBT308_auxintreatedparents/analysis/ch1_sobel_str/seg_Time00371_Point0081_Channel470.tiff,error
/mnt/external.data/TowbinLab/spradhan/20221012_wBt307_0_50_100uM_IAA/analysis/ch1_sobel_str/seg_Time00110_Point0048_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220809_wBT308_auxintreatedparents/analysis/ch1_sobel_str/seg_Time00310_Point0006_Channel470.tiff,error
"/mnt/external.data/TowbinLab/jtuomaala/20230424_CREST_20x_photobleach_148_n2_ribosomes_20230421_232224_135/20230421_232224_135/pad2/analysis/ch1_sobel_str/seg_Time00091_Point0033_Channel546_nm,Mono_Seq27383.ome.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20221109_wBT308_auxintreatedparents_1mM_0mM/analysis/ch1_sobel_str/seg_Time00193_Point0158_Channel470.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20210322_Ti2_10x_wBT149_25C_L1_recovery_20210319_154956_655/analysis/ch1_sobel_str/seg_Time00043_Point0014_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20211214_wBT243_wBT262_rpl-22_degron_auxin_10x_Ti2/pad5/analysis/ch1_sobel_str/seg_Time00045_Point0049_Channel470.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201023_wbt64_wbt23_etc/main/pad1/analysis/ch1_sobel_str/seg_Time00033_Point0018_Channel470_nm_Seq3483.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20220511_Ti2_20x_GFP_lmn1_sams1_starvation_PART2_20220508_171356_993/20220508_171356_993/pad4/analysis/ch1_sobel_str/seg_Time00057_Point0064_Channel470_nm_Seq45526.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201030_wbt64_wbt23_etc/main/pad5/analysis/ch1_sobel_str/seg_Time00111_Point0207_Channel470_nm_Seq23628.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20210716_wBT148_150_Ti2_10x_DR_AL_growth_ribosome/gfp/analysis/ch1_sobel_str/seg_Time00032_Point0009_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad1/analysis/ch1_sobel_str/seg_Time00131_Point0020_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20221012_wBt307_0_50_100uM_IAA/analysis/ch1_sobel_str/seg_Time00031_Point0015_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20211214_wBT243_wBT262_rpl-22_degron_auxin_10x_Ti2/pad4/analysis/ch1_sobel_str/seg_Time00183_Point0036_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad2/analysis/ch1_sobel_str/seg_Time00038_Point0022_Channel575.tiff,egg
"/mnt/external.data/TowbinLab/jtuomaala/20211211_LIPSI_20x_GFP_levels_ribo_cyto_20211211_221520_043/20211211_221520_043/pad2/analysis/ch1_sobel_str/seg_Time00004_Point0092_ChannelCy3_WF,Brightfield_Seq2448.tiff",error
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad2/analysis/ch1_sobel_str/seg_Time00161_Point0010_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220914_LIPSI_20x_recovery_3d_20220912_190116_949/20220912_190116_949/pad2/analysis/ch1_sobel_str/seg_Time00009_Point0020_ChannelCy3_WF,Brightfield_Seq0981.tiff",worm
/mnt/external.data/TowbinLab/kstojanovski/20210917_Ti2_10x_wBT241_oscillation_auxin_blmp-1_AID_25C_20210917_171019_749/mCherry/analysis/ch1_sobel_str/seg_Time00130_Point0006_Channel575.tiff,worm
/mnt/external.data/TowbinLab/kstojanovski/20210917_Ti2_10x_wBT241_oscillation_auxin_blmp-1_AID_25C_20210917_171019_749/mCherry/analysis/ch1_sobel_str/seg_Time00049_Point0079_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220315_wBT150_DR_titration_and_DR_AL_wBT253_wBT261/pad1/analysis/ch1_sobel_str/seg_Time00219_Point0022_Channel575.tiff,egg
/mnt/external.data/TowbinLab/spradhan/20221109_wBT308_auxintreatedparents_1mM_0mM/analysis/ch1_sobel_str/seg_Time00071_Point0049_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220809_wBT308_auxintreatedparents/analysis/ch1_sobel_str/seg_Time00136_Point0100_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad4/analysis/ch1_sobel_str/seg_Time00116_Point0001_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220718_LIPSI_10x_recovery_wBT148_180244_769/20220715_180244_769/pad3/analysis/ch1_sobel_str/seg_Time00233_Point0033_ChannelCy3_WF,Brightfield_Seq54855.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20210716_wBT148_150_Ti2_10x_DR_AL_growth_ribosome/gfp/analysis/ch1_sobel_str/seg_Time00134_Point0056_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad6/analysis/ch1_sobel_str/seg_Time00041_Point0012_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad3/analysis/ch1_sobel_str/seg_Time00041_Point0024_Channel575.tiff,error
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201023_wbt64_wbt23_etc/main/pad3/analysis/ch1_sobel_str/seg_Time00203_Point0067_Channel470_nm_Seq21382.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201030_wbt64_wbt23_etc/main/pad2/analysis/ch1_sobel_str/seg_Time00367_Point0032_Channel470_nm_Seq77469.tiff,egg
"/mnt/external.data/TowbinLab/jtuomaala/20211211_LIPSI_20x_GFP_levels_ribo_cyto_20211211_221520_043/20211211_221520_043/pad5/analysis/ch1_sobel_str/seg_Time00009_Point0017_ChannelCy3_WF,Brightfield_Seq5539.tiff",error
/mnt/external.data/TowbinLab/spradhan/20220913_wB307_L1_recovery_0_500_1000IAA/analysis/ch1_sobel_str/seg_Time00428_Point0052_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad2/analysis/ch1_sobel_str/seg_Time00275_Point0010_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20211112_wBT261_wBT253_10x_Ti2_growth_2_20211112_172054_504/pad1/analysis/ch1_sobel_str/seg_Time00038_Point0052_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20221012_wBt307_0_50_100uM_IAA/analysis/ch1_sobel_str/seg_Time00154_Point0008_Channel470.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220713_LIPSI_20x_starvation_ribo_lmn_sams_20220710_202035_650/20220710_202035_650/pad5/analysis/ch1_sobel_str/seg_Time00041_Point0070_ChannelCy3_WF,Brightfield_Seq36436.tiff",error
/mnt/external.data/TowbinLab/spradhan/20220809_wBT308_auxintreatedparents/analysis/ch1_sobel_str/seg_Time00356_Point0102_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220315_wBT150_DR_titration_and_DR_AL_wBT253_wBT261/pad1/analysis/ch1_sobel_str/seg_Time00323_Point0015_Channel575.tiff,error
"/mnt/external.data/TowbinLab/jtuomaala/20220124_LIPSI_20x_GFP_ribosomes_starvation_20220121_171637_367/20220121_171637_367/pad5/analysis/ch1_sobel_str/seg_Time00055_Point0009_ChannelCy3_WF,Brightfield_Seq22798.tiff",error
/mnt/external.data/TowbinLab/spradhan/20220913_wB307_L1_recovery_0_500_1000IAA/analysis/ch1_sobel_str/seg_Time00447_Point0007_Channel470.tiff,error
/mnt/external.data/TowbinLab/spradhan/20220315_wBT150_DR_titration_and_DR_AL_wBT253_wBT261/pad1/analysis/ch1_sobel_str/seg_Time00290_Point0055_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220124_LIPSI_20x_GFP_ribosomes_starvation_20220121_171637_367/20220121_171637_367/pad3/analysis/ch1_sobel_str/seg_Time00048_Point0027_ChannelCy3_WF,Brightfield_Seq19829.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20221109_wBT308_auxintreatedparents_1mM_0mM/analysis/ch1_sobel_str/seg_Time00102_Point0049_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220913_wB307_L1_recovery_0_500_1000IAA/analysis/ch1_sobel_str/seg_Time00350_Point0100_Channel470.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201005_wbt64_wbt23_etc/main/pad2/analysis/ch1_sobel_str/seg_Time00099_Point0012_Channel470_nm_Seq11991.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220718_LIPSI_10x_recovery_wBT148_180244_769/20220715_180244_769/pad5/analysis/ch1_sobel_str/seg_Time00234_Point0023_ChannelCy3_WF,Brightfield_Seq55161.tiff",worm
"/mnt/external.data/TowbinLab/jtuomaala/20211221_LIPSI_20x_GFP_levels_ribo_cyto_20211221_175954_691/20211221_175954_691/pad4/analysis/ch1_sobel_str/seg_Time00107_Point0010_ChannelCy3_WF,Brightfield_Seq75425.tiff",error
/mnt/external.data/TowbinLab/spradhan/20210716_wBT148_150_Ti2_10x_DR_AL_growth_ribosome/mcherry/analysis/ch1_sobel_str/seg_Time00055_Point0054_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220315_wBT150_DR_titration_and_DR_AL_wBT253_wBT261/pad1/analysis/ch1_sobel_str/seg_Time00297_Point0034_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220318_LIPSI_10x_recovery_20220318_215149_300/20220318_215149_300/pad3/analysis/ch1_sobel_str/seg_Time00149_Point0033_ChannelCy3_WF,Brightfield_Seq36180.tiff",worm
"/mnt/external.data/TowbinLab/jtuomaala/20211211_LIPSI_20x_GFP_levels_ribo_cyto_20211211_221520_043/20211211_221520_043/pad1/analysis/ch1_sobel_str/seg_Time00007_Point0078_ChannelCy3_WF,Brightfield_Seq4026.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20221021_wBT308_repeat2_0mM_1mM_IAA_P0/analysis/ch1_sobel_str/seg_Time00018_Point0017_Channel477.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201023_wbt64_wbt23_etc/main/pad1/analysis/ch1_sobel_str/seg_Time00078_Point0009_Channel470_nm_Seq8199.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20220318_Ti2_10x_recovery_20220318_162544_939/20220318_162544_939/pad3/analysis/ch1_sobel_str/seg_Time00113_Point0012_Channel470_nm_Seq26197.tiff,error
"/mnt/external.data/TowbinLab/jtuomaala/20220713_LIPSI_20x_starvation_ribo_lmn_sams_20220710_202035_650/20220710_202035_650/pad6/analysis/ch1_sobel_str/seg_Time00013_Point0069_ChannelCy3_WF,Brightfield_Seq12141.tiff",error
/mnt/external.data/TowbinLab/spradhan/20211214_wBT243_wBT262_rpl-22_degron_auxin_10x_Ti2/pad4/analysis/ch1_sobel_str/seg_Time00018_Point0028_Channel470.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201207_wbt64_wbt23_etc/main/pad6/analysis/ch1_sobel_str/seg_Time00286_Point0102_Channel470_nm_Seq41286.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20230424_CREST_20x_photobleach_148_n2_ribosomes_20230421_232224_135/20230421_232224_135/pad6/analysis/ch1_sobel_str/seg_Time00142_Point0040_Channel546_nm,Mono_Seq42890.ome.tiff",error
"/mnt/external.data/TowbinLab/jtuomaala/20220914_LIPSI_20x_recovery_3d_20220912_190116_949/20220912_190116_949/pad4/analysis/ch1_sobel_str/seg_Time00007_Point0019_ChannelCy3_WF,Brightfield_Seq0845.tiff",worm
/mnt/external.data/TowbinLab/kstojanovski/20230310_Ti2_10x_vhp-1_338-186_25C_20230310_171704_905/analysis/ch2_sobel_str/seg_Time00104_Point0389_Channel470.tiff,worm
/mnt/external.data/TowbinLab/kstojanovski/20221209_Ti2_10x_earlyEggs_wBT160_25C_20221209_130053_455/analysis/ch2_sobel_str/seg_Time00002_Point0193_Channel575.tiff,egg
"/mnt/external.data/TowbinLab/jtuomaala/20211221_LIPSI_20x_GFP_levels_ribo_cyto_20211221_175954_691/20211221_175954_691/pad5/analysis/ch1_sobel_str/seg_Time00050_Point0174_ChannelCy3_WF,Brightfield_Seq35700.tiff",worm
"/mnt/external.data/TowbinLab/jtuomaala/20230602_LIPSI_20x_autophagz_deficient_ribosome_decline/20230530_215012_484/pad6/analysis/ch1_sobel_str/seg_Time00043_Point0056_ChannelDummy_Glass_1,Dummy_Glass_2_Seq25784.tiff",worm
/mnt/external.data/TowbinLab/kstojanovski/20210917_Ti2_10x_wBT241_oscillation_auxin_blmp-1_AID_25C_20210917_171019_749/mCherry/analysis/ch1_sobel_str/seg_Time00141_Point0053_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20230404_LIPSI_10x_recovery_5d_starved_20230403_153942_262/20230403_153942_262/pad4/analysis/ch1_sobel_str/seg_Time00128_Point0024_ChannelCy3_WF,Brightfield_Seq16893.tiff",worm
/mnt/external.data/TowbinLab/kstojanovski/20221209_Ti2_10x_earlyEggs_wBT160_25C_20221209_130053_455/analysis/ch2_sobel_str/seg_Time00047_Point0061_Channel575.tiff,error
/mnt/external.data/TowbinLab/spradhan/20211214_wBT243_wBT262_rpl-22_degron_auxin_10x_Ti2/pad2/analysis/ch1_sobel_str/seg_Time00136_Point0040_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad1/analysis/ch1_sobel_str/seg_Time00075_Point0035_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20230602_LIPSI_20x_autophagz_deficient_ribosome_decline/20230530_215012_484/pad2/analysis/ch1_sobel_str/seg_Time00035_Point0013_ChannelDummy_Glass_1,Dummy_Glass_2_Seq20645.tiff",worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201005_wbt64_wbt23_etc/main/pad6/analysis/ch1_sobel_str/seg_Time00078_Point0087_Channel470_nm_Seq9525.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20220318_Ti2_10x_recovery_20220318_162544_939/20220318_162544_939/pad2/analysis/ch1_sobel_str/seg_Time00353_Point0023_Channel470_nm_Seq81615.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220218_wBT262_parental_auxin_titration_effect_in_progeny_Ti2_10x/pad6/analysis/ch1_sobel_str/seg_Time00222_Point0005_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20230602_LIPSI_20x_autophagz_deficient_ribosome_decline/20230530_215012_484/pad1/analysis/ch1_sobel_str/seg_Time00007_Point0000_ChannelDummy_Glass_1,Dummy_Glass_2_Seq4109.tiff",worm
/mnt/external.data/TowbinLab/jtuomaala/20210322_Ti2_10x_wBT149_25C_L1_recovery_20210319_154956_655/analysis/ch1_sobel_str/seg_Time00171_Point0017_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20211221_LIPSI_20x_GFP_levels_ribo_cyto_20211221_175954_691/20211221_175954_691/pad4/analysis/ch1_sobel_str/seg_Time00100_Point0055_ChannelCy3_WF,Brightfield_Seq70556.tiff",worm
"/mnt/external.data/TowbinLab/jtuomaala/20230529_CREST_20x_photobleach4/20230529_175259_376/pad6/analysis/ch1_sobel_str/seg_Time00039_Point0032_Channel546_nm,Mono_Seq14372.ome.tiff",worm
"/mnt/external.data/TowbinLab/jtuomaala/20230602_LIPSI_20x_autophagz_deficient_ribosome_decline/20230530_215012_484/pad4/analysis/ch1_sobel_str/seg_Time00005_Point0054_ChannelDummy_Glass_1,Dummy_Glass_2_Seq3276.tiff",worm
/mnt/external.data/TowbinLab/kstojanovski/20230602_Orca_10x_16hIAA_wBT160-182-186-190_20230603_091744_737/analysis/ch2_sobel_str/seg_Time00093_Point0027_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20211112_wBT261_wBT253_10x_Ti2_growth_2_20211112_172054_504/pad1/analysis/ch1_sobel_str/seg_Time00317_Point0034_Channel470.tiff,egg
/mnt/external.data/TowbinLab/spradhan/20220315_wBT150_DR_titration_and_DR_AL_wBT253_wBT261/pad1/analysis/ch1_sobel_str/seg_Time00175_Point0074_Channel575.tiff,error
/mnt/external.data/TowbinLab/kstojanovski/20230602_Orca_10x_16hIAA_wBT160-182-186-190_20230603_091744_737/analysis/ch2_sobel_str/seg_Time00201_Point0020_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220318_LIPSI_10x_recovery_20220318_215149_300/20220318_215149_300/pad1/analysis/ch1_sobel_str/seg_Time00065_Point0064_ChannelCy3_WF,Brightfield_Seq15794.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20220913_wB307_L1_recovery_0_500_1000IAA/analysis/ch1_sobel_str/seg_Time00104_Point0068_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220809_wBT308_auxintreatedparents/analysis/ch1_sobel_str/seg_Time00027_Point0059_Channel470.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20211211_LIPSI_20x_GFP_levels_ribo_cyto_20211211_221520_043/20211211_221520_043/pad3/analysis/ch1_sobel_str/seg_Time00049_Point0034_ChannelCy3_WF,Brightfield_Seq27870.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20221109_wBT308_auxintreatedparents_1mM_0mM/analysis/ch1_sobel_str/seg_Time00137_Point0105_Channel470.tiff,error
/mnt/external.data/TowbinLab/spradhan/20211112_wBT261_wBT253_10x_Ti2_growth_2_20211112_172054_504/pad2/analysis/ch1_sobel_str/seg_Time00160_Point0053_Channel470.tiff,error
/mnt/external.data/TowbinLab/kstojanovski/20210917_Ti2_10x_wBT241_oscillation_auxin_blmp-1_AID_25C_20210917_171019_749/mCherry/analysis/ch1_sobel_str/seg_Time00039_Point0069_Channel575.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201207_wbt64_wbt23_etc/main/pad5/analysis/ch1_sobel_str/seg_Time00200_Point0082_Channel470_nm_Seq28882.tiff,error
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201030_wbt64_wbt23_etc/main/pad4/analysis/ch1_sobel_str/seg_Time00364_Point0137_Channel470_nm_Seq76941.tiff,error
/mnt/external.data/TowbinLab/spradhan/20221021_wBT308_repeat2_0mM_1mM_IAA_P0/analysis/ch1_sobel_str/seg_Time00020_Point0023_Channel477.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20211112_wBT261_wBT253_10x_Ti2_growth_2_20211112_172054_504/pad1/analysis/ch1_sobel_str/seg_Time00247_Point0021_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20211214_wBT243_wBT262_rpl-22_degron_auxin_10x_Ti2/pad5/analysis/ch1_sobel_str/seg_Time00227_Point0036_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220809_wBT308_auxintreatedparents/analysis/ch1_sobel_str/seg_Time00306_Point0052_Channel470.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20211221_LIPSI_20x_GFP_levels_ribo_cyto_20211221_175954_691/20211221_175954_691/pad4/analysis/ch1_sobel_str/seg_Time00103_Point0080_ChannelCy3_WF,Brightfield_Seq72687.tiff",worm
/mnt/external.data/TowbinLab/spradhan/20221216_wB261_253/analysis/ch1_sobel_str/seg_Time00180_Point0102_Channel477.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20220318_Ti2_10x_recovery_20220318_162544_939/20220318_162544_939/pad1/analysis/ch1_sobel_str/seg_Time00031_Point0020_Channel470_nm_Seq7181.tiff,error
/mnt/external.data/TowbinLab/kstojanovski/20221209_Ti2_10x_earlyEggs_wBT160_25C_20221209_130053_455/analysis/ch2_sobel_str/seg_Time00026_Point0084_Channel575.tiff,error
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201030_wbt64_wbt23_etc/main/pad5/analysis/ch1_sobel_str/seg_Time00205_Point0200_Channel470_nm_Seq43455.tiff,error
/mnt/external.data/TowbinLab/spradhan/20220913_wB307_L1_recovery_0_500_1000IAA/analysis/ch1_sobel_str/seg_Time00463_Point0057_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20221012_wBt307_0_50_100uM_IAA/analysis/ch1_sobel_str/seg_Time00031_Point0056_Channel470.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20230404_LIPSI_10x_recovery_5d_starved_20230403_153942_262/20230403_153942_262/pad3/analysis/ch1_sobel_str/seg_Time00127_Point0014_ChannelCy3_WF,Brightfield_Seq16718.tiff",worm
/mnt/external.data/TowbinLab/jtuomaala/20220318_Ti2_10x_recovery_20220318_162544_939/20220318_162544_939/pad1/analysis/ch1_sobel_str/seg_Time00201_Point0013_Channel470_nm_Seq46444.tiff,worm
/mnt/external.data/TowbinLab/kstojanovski/20221209_Ti2_10x_earlyEggs_wBT160_25C_20221209_130053_455/analysis/ch2_sobel_str/seg_Time00174_Point0171_Channel575.tiff,error
"/mnt/external.data/TowbinLab/jtuomaala/20230529_CREST_20x_photobleach4/20230529_175259_376/pad2/analysis/ch1_sobel_str/seg_Time00046_Point0003_Channel546_nm,Mono_Seq16623.ome.tiff",worm
/mnt/external.data/TowbinLab/jtuomaala/20211203_Ti2_20x_GFP_decline_wBT148_wBT23_autophagy_deficient_20211203_164210_252/20211203_164210_252/pad1/analysis/ch1_sobel_str/seg_Time00048_Point0080_Channel470_nm_Seq28016.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20220318_Ti2_10x_recovery_20220318_162544_939/20220318_162544_939/pad1/analysis/ch1_sobel_str/seg_Time00188_Point0000_Channel470_nm_Seq43428.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220913_wB307_L1_recovery_0_500_1000IAA/analysis/ch1_sobel_str/seg_Time00050_Point0072_Channel470.tiff,error
"/mnt/external.data/TowbinLab/jtuomaala/20211211_LIPSI_20x_GFP_levels_ribo_cyto_20211211_221520_043/20211211_221520_043/pad1/analysis/ch1_sobel_str/seg_Time00040_Point0059_ChannelCy3_WF,Brightfield_Seq22619.tiff",worm
/mnt/external.data/TowbinLab/kstojanovski/20210917_Ti2_10x_wBT241_oscillation_auxin_blmp-1_AID_25C_20210917_171019_749/mCherry/analysis/ch1_sobel_str/seg_Time00204_Point0058_Channel575.tiff,error
/mnt/external.data/TowbinLab/spradhan/20221109_wBT308_auxintreatedparents_1mM_0mM/analysis/ch1_sobel_str/seg_Time00027_Point0180_Channel470.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20230327_ribo_photobleach_20230325_213613_352/20230325_213613_352/pad2/analysis/ch1_sobel_str/seg_Time00014_Point0070_Channel546_nm,Mono_Seq6895.ome.tiff",error
/mnt/external.data/TowbinLab/spradhan/20211112_wBT261_wBT253_10x_Ti2_growth_2_20211112_172054_504/pad2/analysis/ch1_sobel_str/seg_Time00033_Point0010_Channel470.tiff,egg
/mnt/external.data/TowbinLab/kstojanovski/20221209_Ti2_10x_earlyEggs_wBT160_25C_20221209_130053_455/analysis/ch2_sobel_str/seg_Time00231_Point0197_Channel575.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20221216_wB261_253/analysis/ch1_sobel_str/seg_Time00343_Point0018_Channel477.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201207_wbt64_wbt23_etc/main/pad6/analysis/ch1_sobel_str/seg_Time00430_Point0119_Channel470_nm_Seq62039.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201030_wbt64_wbt23_etc/main/pad5/analysis/ch1_sobel_str/seg_Time00169_Point0152_Channel470_nm_Seq35811.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20220511_Ti2_20x_GFP_lmn1_sams1_starvation_PART2_20220508_171356_993/20220508_171356_993/pad4/analysis/ch1_sobel_str/seg_Time00041_Point0036_Channel470_nm_Seq32858.tiff,worm
/mnt/external.data/TowbinLab/kstojanovski/20230602_Orca_10x_16hIAA_wBT160-182-186-190_20230603_091744_737/analysis/ch2_sobel_str/seg_Time00054_Point0073_Channel575.tiff,worm
/mnt/external.data/TowbinLab/jtuomaala/20221206_klement_20201023_wbt64_wbt23_etc/main/pad2/analysis/ch1_sobel_str/seg_Time00379_Point0043_Channel470_nm_Seq39838.tiff,error
/mnt/external.data/TowbinLab/kstojanovski/20220401_Ti2_20x_160-182-190_pumping_25C_20220401_173300_429/analysis/ch2_sobel_str/seg_Time00204_Point0022_Channel470.tiff,worm
/mnt/external.data/TowbinLab/spradhan/20220809_wBT308_auxintreatedparents/analysis/ch1_sobel_str/seg_Time00347_Point0130_Channel470.tiff,error
/mnt/external.data/TowbinLab/kstojanovski/20210917_Ti2_10x_wBT241_oscillation_auxin_blmp-1_AID_25C_20210917_171019_749/mCherry/analysis/ch1_sobel_str/seg_Time00393_Point0023_Channel575.tiff,worm
/mnt/external.data/TowbinLab/kstojanovski/20221209_Ti2_10x_earlyEggs_wBT160_25C_20221209_130053_455/analysis/ch2_sobel_str/seg_Time00241_Point0080_Channel575.tiff,worm
"/mnt/external.data/TowbinLab/jtuomaala/20220713_LIPSI_20x_starvation_ribo_lmn_sams_20220710_202035_650/20220710_202035_650/pad1/analysis/ch1_sobel_str/seg_Time00038_Point0097_ChannelCy3_WF,Brightfield_Seq33271.tiff",worm
